price,area,bedRoom,bathroom,balcony,floorNum,log_price,others,pooja room,servant room,store room,study room,Environment,Lifestyle,Connectivity,Safety,Wardrobe,Fan,Exhaust Fan,Geyser,Light,Modular Kitchen,AC,Chimney,Bed,Curtains,Dining Table,Microwave,Fridge,Sofa,Stove,TV,Washing Machine,Water Purifier,facing_East,facing_North,facing_North-East,facing_North-West,facing_South,facing_South-East,facing_South-West,facing_West,agePossession_0 to 1 Year Old,agePossession_1 to 5 Year Old,agePossession_10+ Year Old,agePossession_5 to 10 Year Old,agePossession_By 2024,agePossession_By 2027,agePossession_Dec 2023,agePossession_Dec 2024,agePossession_Jan 2024,agePossession_Jun 2024,agePossession_Oct 2023,agePossession_Oct 2024,agePossession_Under Construction,agePossession_Within 3 months,agePossession_Within 6 months
2.0,1440.0,2,2,2,2.0,1.0986122886681098,0,0,0,0,0,4,4,4,4,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
3.1,2250.0,3,3,2,2.0,1.410986973710262,0,0,0,0,0,4,4,4,4,6,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.25,1440.0,3,3,2,2.0,1.1786549963416462,0,0,0,0,0,4,4,4,4,4,8,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7.0,3000.0,4,4,2,3.0,2.0794415416798357,0,0,1,0,0,5,5,5,5,5,0,0,0,5,1,5,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.5,4000.0,4,5,4,2.0,2.2512917986064953,1,1,1,0,1,4,4,5,4,5,6,1,5,21,1,7,1,0,0,0,0,0,0,1,0,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
8.7,2250.0,4,5,2,3.0,2.272125885509337,0,0,1,0,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12.5,4687.0,5,6,3,3.0,2.6026896854443837,0,1,1,1,1,0,0,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.8,5400.0,4,5,3,2.0,2.0541237336955462,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9.5,3600.0,7,6,3,3.0,2.3513752571634776,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,5400.0,5,6,2,2.0,2.0794415416798357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.2,2430.0,5,5,2,2.0,1.9740810260220096,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.6,1449.0,5,5,4,3.0,1.5260563034950492,1,0,0,0,0,4,5,5,4,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.05,1728.0,5,5,2,2.0,1.3987168811184478,0,0,0,1,0,0,0,0,0,3,6,1,3,7,1,0,1,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5.9,2430.0,4,5,2,2.0,1.9315214116032138,0,0,1,0,0,0,0,0,0,0,5,1,2,10,1,3,1,0,1,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.85,2214.0,4,5,4,2.0,1.9242486522741338,0,0,1,0,0,0,0,0,0,2,4,1,2,10,1,3,1,0,1,0,0,0,0,1,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,6001.0,4,4,4,2.0,1.6094379124341003,0,0,1,0,0,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.35,6000.0,4,4,4,3.0,1.8484548129046001,0,1,1,1,1,5,4,4,4,5,0,1,0,50,1,15,1,0,1,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.6,1800.0,6,7,4,2.0,2.028148247292285,0,0,1,0,1,5,5,5,5,7,9,1,7,41,1,0,1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.3,7000.0,4,5,4,2.0,1.9878743481543455,0,0,0,0,0,0,0,0,0,4,9,0,1,27,1,8,1,0,6,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
12.0,6000.0,5,6,3,2.0,2.5649493574615367,0,0,1,0,1,0,0,0,0,5,10,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.65,720.0,3,2,1,1.0,0.5007752879124893,1,1,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.55,1350.0,3,3,2,2.0,0.4382549309311553,1,0,0,0,0,0,0,0,0,3,4,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.85,13492.0,3,3,1,1.0,0.6151856390902334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.58,67.0,2,2,1,2.0,0.4574248470388754,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.65,70.0,1,1,1,1.0,0.5007752879124893,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.61,61.0,2,2,2,2.0,0.4762341789963716,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.67,76.0,3,3,2,2.0,0.5128236264286639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.8,1935.0,6,6,3,2.0,1.916922612182061,1,0,1,0,0,5,5,5,5,6,5,1,5,18,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,2430.0,4,5,4,2.0,1.9459101490553132,0,0,1,0,0,0,0,0,0,2,5,1,2,10,1,3,1,0,1,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.25,22498.0,9,9,4,3.0,1.9810014688665833,0,0,1,0,0,4,4,4,4,9,12,0,9,30,0,0,1,0,0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7.05,1503.0,18,18,4,4.0,2.0856720914304723,1,0,0,0,0,4,4,5,4,18,18,1,21,0,1,18,18,0,21,0,0,1,0,0,18,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.5,1800.0,16,16,4,4.0,1.7047480922384253,0,0,0,0,0,4,4,5,4,24,20,1,14,28,1,8,4,0,8,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.69,1557.0,4,4,2,2.0,1.5454325824581878,0,1,1,0,1,5,5,5,4,5,4,1,5,10,1,6,0,5,0,0,0,0,0,0,5,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2.5,963.0,7,7,3,4.0,1.252762968495368,1,0,0,0,0,5,5,5,5,7,8,1,6,10,1,6,2,0,0,0,0,1,1,0,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.5,1935.0,1,1,0,1.0,1.8718021769015913,1,0,0,0,0,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
15.0,4500.0,4,4,2,2.0,2.772588722239781,0,0,1,0,0,5,5,5,5,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
6.95,15479.0,3,3,1,2.0,2.0731719286662407,0,0,1,0,0,5,5,5,5,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.7,3870.0,5,5,2,2.0,1.9021075263969205,0,1,0,0,0,5,5,5,4,5,8,1,6,40,1,0,1,0,1,1,1,1,1,1,0,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11.3,4500.0,7,5,4,4.0,2.509599262378372,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
11.25,4500.0,7,5,4,4.0,2.505525936990736,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.02,5500.0,4,4,4,3.0,1.6134299337036377,0,1,1,1,1,5,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
5.7,5400.0,4,4,4,4.0,1.9021075263969205,0,0,1,0,1,0,0,0,0,0,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.0,135.0,9,7,4,3.0,0.6931471805599453,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.66,550.0,3,1,1,3.0,0.5068176023684519,1,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7,684.0,3,2,1,2.0,0.5306282510621704,0,0,0,0,1,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.45,540.0,3,3,1,2.75978835978836,0.8960880245566356,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.95,1070.0,4,3,2,1.0,0.6678293725756554,0,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4.5,3150.0,9,9,4,3.0,1.7047480922384253,1,1,0,0,1,4,4,4,4,11,18,1,5,50,1,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.9,1008.0,3,1,0,1.0,0.6418538861723948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.45,562.0,3,2,1,1.0,0.37156355643248307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.0,900.0,4,3,4,4.0,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6,1053.0,5,4,4,2.0,0.4700036292457356,0,0,0,0,1,0,0,0,0,2,2,1,1,29,1,1,1,0,16,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
7.0,2475.0,7,7,4,3.0,2.0794415416798357,0,1,1,1,1,5,5,5,5,7,10,1,7,14,1,0,1,7,1,1,1,1,1,1,7,1,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3.93,1623.0,19,17,3,4.0,1.5953389880545987,0,1,1,1,1,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,1503.0,4,4,4,2.0,1.6094379124341003,0,0,0,0,0,4,5,5,4,3,8,1,2,16,1,0,2,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.75,54.0,2,1,0,1.0,0.5596157879354227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.9,900.0,6,4,3,3.0,0.6418538861723948,1,0,1,0,0,4,4,4,4,3,5,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.75,3587.0,7,7,4,3.0,1.3217558399823195,1,0,0,0,0,4,5,5,4,7,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.5,675.0,5,4,3,3.0,0.4054651081081644,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5,600.0,3,3,2,2.0,0.4054651081081644,0,1,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.42,900.0,2,2,1,1.0,0.3506568716131694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.6,450.0,3,3,0,3.0,0.4700036292457356,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.48,80.0,2,2,0,2.0,0.3920420877760237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.5,450.0,5,3,3,3.0,0.4054651081081644,0,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.35,450.0,2,2,1,2.0,0.3001045924503381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,981.0,4,3,2,2.0,1.6094379124341003,0,0,0,0,0,5,5,5,5,4,7,1,2,10,1,2,1,0,6,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.4,242.0,8,4,2,2.0,1.2237754316221157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.2,1800.0,4,3,2,1.0,1.1631508098056809,0,1,0,0,1,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.1,1782.0,8,8,0,1.0,0.7419373447293773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,3600.0,4,5,4,1.0,2.1972245773362196,0,1,1,0,1,4,4,4,4,5,5,0,0,21,0,4,0,4,0,0,0,0,0,0,2,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.82,900.0,4,3,3,2.0,0.598836501088704,0,0,0,0,0,4,4,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.9,112.0,3,3,0,2.0,0.6418538861723948,0,0,0,0,0,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.7,1700.0,4,4,1,2.0,0.5306282510621704,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.95,1300.0,5,3,0,1.0,0.6678293725756554,0,0,0,0,0,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.3,1494.0,4,4,2,1.0,0.832909122935104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.36,450.0,1,1,0,1.0,0.3074846997479606,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.5,1350.0,6,6,3,3.0,1.5040773967762742,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.8,1200.0,8,8,2,1.0,0.5877866649021191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.15,653.0,2,1,0,1.0,0.1397619423751587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.8,900.0,9,5,4,3.0,0.5877866649021191,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6.0,1800.0,8,5,4,3.0,1.9459101490553132,0,0,0,0,0,5,5,5,5,8,0,0,5,0,1,10,1,8,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.8,2250.0,10,7,3,1.0,1.33500106673234,1,1,1,0,1,4,5,5,5,0,12,1,6,20,0,0,3,0,20,0,0,0,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2.75,2808.0,4,4,4,3.0,1.3217558399823195,0,1,0,0,1,5,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.75,2800.0,4,4,0,14.0,1.0116009116784799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.1,3653.0,5,5,4,21.0,1.410986973710262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1.16,990.0,5,4,2,1.0,0.7701082216960736,0,0,0,0,0,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.85,1120.0,3,2,2,1.0,0.6151856390902334,0,0,0,0,0,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.9,675.0,4,4,0,2.0,0.6418538861723948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.34,270.0,2,2,2,3.0,0.29266961396282,0,0,0,0,0,4,4,4,4,1,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,3250.0,6,6,2,1.0,1.791759469228055,0,0,0,0,0,5,5,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.36,459.0,2,2,1,1.0,0.3074846997479606,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
5.0,2250.0,3,3,3,1.0,1.791759469228055,0,0,0,0,0,4,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9.5,4071.0,5,7,4,2.0,2.3513752571634776,0,1,1,1,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
7.25,2471.0,8,8,4,0.0,2.1102132003465894,0,0,0,0,0,4,5,5,4,0,15,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.5,1458.0,3,3,0,2.75978835978836,0.9162907318741551,0,0,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.3,1152.0,3,2,1,3.0,0.832909122935104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
3.75,3400.0,5,5,4,3.0,1.55814461804655,0,0,0,0,0,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.37,360.0,4,3,2,3.0,0.31481073984003355,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2.25,3240.0,10,10,2,1.0,1.1786549963416462,0,0,0,0,0,3,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1.15,1350.0,5,3,2,2.0,0.7654678421395714,0,1,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.95,900.0,3,2,2,3.0,0.6678293725756554,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.49,436.0,6,3,2,3.0,0.3987761199573678,0,0,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.45,26032.0,4,4,2,2.0,0.8960880245566356,0,1,1,0,0,0,0,0,0,2,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.8,900.0,2,2,1,1.0,0.5877866649021191,0,0,0,0,0,4,4,5,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1.6,1350.0,5,5,2,3.0,0.9555114450274363,0,0,0,0,0,4,4,5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0.85,950.0,6,6,2,2.0,0.6151856390902334,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
